,LBRT,LBRT,LBRT,LBRT,LBRT,LBRT,LBRT,ROIV,ROIV,ROIV,ROIV,ROIV,ROIV,ROIV,FHI,FHI,FHI,FHI,FHI,FHI,FHI,DINO,DINO,DINO,DINO,DINO,DINO,DINO
Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-08-18 00:00:00-04:00,13.73223087,14.40662471,13.73223087,14.3382082,2842900,0,0,3.99000001,4,3.839999914,3.839999914,734400,0,0,32.504751,32.84400976,32.44056701,32.75231934,314500,0,0,49.974045,51.05736694,49.66318099,49.8233223,2072800,0,0
2022-08-19 00:00:00-04:00,14.17205159,14.29911147,13.86906249,14.18182564,1834500,0,0,3.809999943,3.980000019,3.670000076,3.700000048,601500,0,0,32.60561608,32.80733573,32.16549572,32.22050858,508200,0,0,49.60666668,50.06825707,49.26753963,49.59724808,945300,0,0
2022-08-22 00:00:00-04:00,13.90815925,14.43594695,13.56607577,14.40662479,2889900,0,0,3.680000067,3.779999971,3.644999981,3.680000067,889800,0,0,31.84457385,31.84457385,31.23940788,31.35860825,364700,0,0,49.02260909,49.90810456,48.29725493,49.47477722,1119600,0,0
2022-08-23 00:00:00-04:00,14.86599401,15.22762557,14.68029167,14.83667278,3048400,0,0,3.680000067,3.704999924,3.559999943,3.650000095,509100,0,0,31.20272901,31.56032659,31.05602222,31.12937737,361800,0,0,50.02114847,51.10447048,49.75738461,50.24723434,1608400,0,0
2022-08-24 00:00:00-04:00,14.97350664,15.49152028,14.88554203,15.452425,2373900,0,0,3.779999971,3.880000114,3.619999886,3.799999952,1263700,0,0,31.03768115,31.58783419,30.90931316,31.53281784,742000,0,0,50.59578346,51.39650088,49.6631877,50.44506073,1704600,0,0
2022-08-25 00:00:00-04:00,15.61857751,15.82382888,15.48174451,15.58925629,4170700,0,0,3.859999895,3.980000019,3.795000076,3.970000029,342000,0,0,31.75288063,32.15632341,31.64284792,32.14715576,326200,0,0,50.67114071,51.98996353,50.52983659,51.98996353,1300000,0,0
2022-08-26 00:00:00-04:00,15.44265015,15.696769,15.08101858,15.27649498,2842200,0,0,3.940000057,3.970000029,3.714999914,3.75,627900,0,0,32.09214042,32.43139921,31.64284892,31.73454285,731600,0,0,52.04648706,52.75300046,50.94432788,51.18925095,1155700,0,0
2022-08-29 00:00:00-04:00,15.15920859,16.04374077,15.15920859,15.73586464,3969100,0,0,3.890000105,3.890000105,3.5,3.599999905,996500,0,0,31.45946564,31.67035641,31.13854216,31.45029449,548500,0,0,51.34939133,53.03560414,51.2080908,51.95228577,1319200,0,0
2022-08-30 00:00:00-04:00,15.32536483,15.40355539,14.8024651,15.06147099,5983600,0,0,3.609999895,3.644999981,3.430000067,3.5,620000,0,0,31.5878369,31.59700454,31.06519373,31.25774574,409200,0,0,51.0385293,51.0385293,49.3994166,50.39795685,1626800,0,0
2022-08-31 00:00:00-04:00,14.61187438,15.36445967,14.53368382,14.66074371,2914600,0,0,3.519999981,3.625,3.480000019,3.559999943,1235400,0,0,31.37694666,31.76205069,31.12937829,31.23023987,430700,0,0,49.77622637,50.98200814,49.18275408,49.57840347,2836200,0,0
2022-09-01 00:00:00-04:00,14.26001713,14.50436287,13.51720588,13.68336105,3013900,0,0,3.619999886,3.660000086,3.390000105,3.559999943,815500,0,0,31.0376827,31.3586062,30.72593034,31.20272827,617800,0,0,48.99434778,49.06029234,47.33639791,48.13711166,1915500,0,0
2022-09-02 00:00:00-04:00,14.09386132,14.66074333,13.95116351,14.38707638,2676600,0,0,3.569999933,3.724999905,3.49000001,3.519999981,699500,0,0,31.5328204,31.60617554,30.62507322,30.77178001,607100,0,0,49.43709828,51.01027002,48.99434873,50.38853836,1748100,0,0
2022-09-06 00:00:00-04:00,14.6900648,14.89531525,14.2355816,14.46526718,3361400,0,0,3.529999971,3.565000057,3.099999905,3.279999971,1043100,0,0,30.67091656,31.00100769,30.23996385,30.99183655,737900,0,0,51.04794844,51.42475703,49.78564432,49.95520782,2082800,0,0
2022-09-07 00:00:00-04:00,14.09386172,14.36752867,13.66869974,14.28933811,3130500,0,0,3.25,3.525000095,3.25,3.480000019,573100,0,0,31.0376843,31.78038942,30.82679351,31.76205063,473800,0,0,48.97551602,50.27549824,48.10885762,49.73854828,1838900,0,0
2022-09-08 00:00:00-04:00,14.33820767,14.44083243,13.95702799,14.05476665,2765600,0,0,3.430000067,3.74000001,3.424999952,3.690000057,594400,0,0,31.54199058,32.4222313,31.2669123,32.40389252,378900,0,0,49.96463089,50.41679906,49.03203158,49.44652176,1346800,0,0
2022-09-09 00:00:00-04:00,14.45549311,14.78780345,14.42617188,14.65096951,1517500,0,0,3.74000001,3.755000114,3.430000067,3.609999895,1204900,0,0,32.57810475,32.73398268,32.28469119,32.50475311,583900,0,0,50.50157993,50.5675209,49.55013985,50.04941177,1299000,0,0
2022-09-12 00:00:00-04:00,14.73893372,14.87576766,14.37730217,14.74870777,1912000,0,0,3.630000114,3.880000114,3.569999933,3.819999933,830500,0,0,32.50475313,32.80733434,32.26635242,32.72481155,474800,0,0,50.83128067,50.89722163,49.53129867,50.18128967,1488900,0,0
2022-09-13 00:00:00-04:00,14.6021,14.76825517,13.94725432,14.14273071,2074200,0,0,3.75,3.809999943,3.670000076,3.769999981,522000,0,0,32.31220103,32.31220103,31.52365077,31.72537041,653300,0,0,49.52188597,50.3885444,48.66464973,48.81537247,1584900,0,0
2022-09-14 00:00:00-04:00,14.2306953,14.92463719,14.2306953,14.69983864,2410800,0,0,3.809999943,3.849999905,3.670000076,3.680000067,1112100,0,0,31.70703455,31.83540254,31.04685229,31.53281784,775300,0,0,49.56897819,50.60519998,48.58928236,48.98492813,1850100,0,0
2022-09-15 00:00:00-04:00,14.31865884,14.50436211,13.96680134,14.1329565,1801800,0,0,3.670000076,3.769999981,3.460000038,3.5,1077700,0,0,31.60617662,32.01878708,31.3494371,31.46863747,723100,0,0,48.06175253,48.18421586,46.27191713,47.91102982,1790900,0,0
2022-09-16 00:00:00-04:00,13.91793109,13.94236622,13.12136451,13.33150196,6320100,0,0,3.420000076,3.430000067,3.150000095,3.25,2277700,0,0,31.22106779,31.23940658,30.79928621,31.01934814,3802400,0,0,47.75088285,47.75088285,45.19801538,46.62046432,5185800,0,0
2022-09-19 00:00:00-04:00,12.75484709,13.40480669,12.70597776,13.22399044,1951000,0,0,3.200000048,3.292999983,3.099999905,3.25999999,628500,0,0,30.84512584,32.62394928,30.84512584,32.59643936,963000,0,0,45.23569567,47.76030369,45.00960982,47.55305862,1905200,0,0
2022-09-20 00:00:00-04:00,13.03828786,13.16534775,12.46163181,12.77439404,2187600,0,0,3.170000076,3.289999962,3.150000095,3.25999999,448700,0,0,32.22967986,32.53226108,31.5786652,32.48641586,832200,0,0,47.13857402,49.42767768,47.13857402,49.06029129,1703400,0,0
2022-09-21 00:00:00-04:00,13.11647871,13.21421737,12.47140614,12.48118019,1476400,0,0,3.289999962,3.305000067,3.170000076,3.180000067,595100,0,0,32.8531839,32.8531839,31.71620369,31.71620369,569500,0,0,49.05087091,49.4370981,47.57190312,47.58132172,1847700,0,0
2022-09-22 00:00:00-04:00,12.82326436,12.99919359,12.38344221,12.40298939,1386900,0,0,3.160000086,3.190000057,2.994999886,3.059999943,604700,0,0,31.57866969,32.11048406,31.28525607,31.74371529,577000,0,0,48.24073276,49.95520494,48.24073276,49.22985077,2101300,0,0
2022-09-23 00:00:00-04:00,11.70904577,11.71881982,11.07863433,11.29854584,2165400,0,0,3.00999999,3.085000038,2.869999886,2.99000001,871500,0,0,31.486974,31.486974,30.34999379,31.02851486,952300,0,0,47.45886384,47.67552753,45.59366879,46.34728241,2381700,0,0
2022-09-26 00:00:00-04:00,11.36696343,11.61130916,11.09329647,11.30832005,2991500,0,0,2.980000019,3.119999886,2.920000076,2.950000048,415100,0,0,30.98266854,31.26691096,30.40500906,30.44168663,542600,0,0,45.76323032,46.54510329,44.67048613,44.94367218,1989500,0,0
2022-09-27 00:00:00-04:00,11.61130903,11.9973748,11.40605859,11.79701138,2682400,0,0,2.970000029,3.109999895,2.970000029,3.109999895,464600,0,0,30.9001462,31.03768184,29.74482723,29.94655037,769800,0,0,45.848005,48.37261302,45.81974562,47.67552185,1622300,0,0
2022-09-28 00:00:00-04:00,11.90452364,12.57891741,11.82828771,12.51050091,1946700,0,0,3.109999895,3.359999895,3.109999895,3.329999924,610400,0,0,30.04741135,30.49669933,29.84568821,30.17577934,754900,0,0,48.07117062,51.30229219,48.05232983,51.1044693,2020300,0,0
2022-09-29 00:00:00-04:00,12.31502557,12.42253736,12.01203645,12.39321613,1148100,0,0,3.279999971,3.279999971,3.140000105,3.170000076,677100,0,0,29.70815165,30.12076205,29.4147381,30.07491684,555700,0,0,50.63345749,50.70882064,49.26753094,50.43563461,1477900,0,0
2022-09-30 00:00:00-04:00,12.1977388,12.62778782,12.13909634,12.39321613,1412500,0,0,3.140000105,3.335000038,3.140000105,3.220000029,796700,0,0,30.20328824,30.57922461,29.76316786,30.36833382,795000,0,0,49.85158058,51.89576109,49.54071657,50.71823883,2035200,0,0
2022-10-03 00:00:00-04:00,13.19466803,13.46833496,12.93566125,13.33150196,1504800,0,0,3.180000067,3.390000105,3.180000067,3.359999895,486700,0,0,30.71676482,30.97350084,30.0382437,30.62507439,901500,0,0,52.60227999,53.07328894,50.91606708,52.42329788,2622400,0,0
2022-10-04 00:00:00-04:00,13.58562239,13.87883745,13.46833655,13.68336105,2371200,0,0,3.359999895,3.660000086,3.359999895,3.640000105,818600,0,0,30.68925553,31.17522109,30.45085482,31.05602074,1033300,0,0,53.48777224,55.23992602,53.46893146,54.86312103,3405700,0,0
2022-10-05 00:00:00-04:00,13.71268344,14.65097118,13.71268344,14.57278061,2609700,0,0,3.569999933,4.070000172,3.569999933,4.059999943,2559900,0,0,30.78094678,30.95515999,30.2307972,30.57922363,625500,0,0,54.87254026,54.87254026,52.65879973,54.37327194,2266200,0,0
2022-10-06 00:00:00-04:00,14.32843263,14.88065447,14.31181693,14.61187363,1520600,0,0,4.050000191,4.545000076,3.960000038,4.53000021,2318700,0,0,30.53337784,30.83596255,30.18494792,30.27664185,295400,0,0,53.82690027,54.26964982,52.25373216,54.01530457,2587400,0,0
2022-10-07 00:00:00-04:00,14.68029092,15.10545194,14.44571832,14.7878027,1883800,0,0,4.480000019,4.599999905,4.335000038,4.400000095,1568900,0,0,30.08408958,30.08408958,29.35055217,29.43307495,381100,0,0,53.98704757,54.26965223,51.71678456,52.31967545,1889400,0,0
2022-10-10 00:00:00-04:00,14.71938735,14.91486375,14.01567138,14.05476665,1148000,0,0,4.449999809,4.599999905,4.340000153,4.420000076,1088900,0,0,29.61645944,30.00156693,29.46975266,29.4789238,523000,0,0,52.56459531,53.07328581,51.32113203,51.75445938,1658900,0,0
2022-10-11 00:00:00-04:00,13.68336009,14.26979018,13.62471671,13.86906242,1173100,0,0,4.420000076,4.440000057,4.110000134,4.320000172,1056700,0,0,29.13966298,29.28636976,28.58951167,28.79123306,678900,0,0,50.80302755,51.914609,50.25665542,51.24577713,1648300,0,0
2022-10-12 00:00:00-04:00,13.63449168,13.89838551,13.15557426,13.74200439,1543000,0,0,4.360000134,4.510000229,4.28000021,4.420000076,1769100,0,0,28.93794022,29.05714057,28.29609848,28.80957222,515000,0,0,50.86896701,52.71532124,50.03057164,52.33851624,1576800,0,0
2022-10-13 00:00:00-04:00,13.68335938,14.636308,13.61494288,14.56300354,1954800,0,0,4.289999962,4.610000134,4.230000019,4.599999905,660700,0,0,28.38778737,29.44224472,27.78262148,29.29553795,1158400,0,0,52.05590124,55.23992236,51.74503724,54.61819077,1927800,0,0
2022-10-14 00:00:00-04:00,14.27956563,14.4359477,13.77132695,13.82996941,4443200,0,0,4.630000114,4.630000114,4.385000229,4.579999924,950400,0,0,29.5522753,29.94655044,28.83708018,29.05714035,557300,0,0,54.37327388,55.37181054,52.84720231,52.96024704,1733300,0,0
2022-10-17 00:00:00-04:00,14.19160058,14.70472624,14.16227842,14.42617226,2140400,0,0,4.75,4.75,4.304999828,4.460000038,843100,0,0,29.4789248,29.79984481,29.01129451,29.33221626,681100,0,0,53.93052399,54.73123775,52.67763847,53.12038803,1703700,0,0
2022-10-18 00:00:00-04:00,14.58255249,15.3253637,14.57277844,15.05169582,2744300,0,0,4.550000191,4.630000114,4.454999924,4.53000021,1126400,0,0,29.85486203,30.11159804,29.50643208,29.79067802,521600,0,0,53.64791724,54.70297623,52.95082245,54.68413544,1887400,0,0
2022-10-19 00:00:00-04:00,15.50129253,16.04862736,15.29604208,15.89224625,4667900,0,0,4.519999981,4.539999962,4.239999771,4.269999981,593300,0,0,29.51559851,29.75399923,28.80957276,29.04797173,433900,0,0,54.91964543,56.6341178,54.38269548,56.27615356,2149200,0,0
2022-10-20 00:00:00-04:00,16.68392618,17.2214879,15.06147068,15.22762585,5882400,0,0,4.269999981,4.550000191,4.210000038,4.349999905,539000,0,0,29.19468039,29.249695,28.28693144,28.31443787,427300,0,0,56.77541873,57.5667139,55.43775145,55.80514145,1611200,0,0
2022-10-21 00:00:00-04:00,15.29604308,15.94111569,15.24717468,15.46219826,3705800,0,0,4.320000172,4.449999809,4.195000172,4.440000057,583700,0,0,28.55283634,29.10298769,28.32360675,28.96545029,434000,0,0,56.15368695,56.50223257,55.01384617,55.83340073,1270900,0,0
2022-10-24 00:00:00-04:00,15.55016231,16.05840188,15.42310242,15.92156887,3303600,0,0,4.46999979,4.474999905,4.099999905,4.449999809,1274700,0,0,29.16716918,29.39640049,28.91043318,29.19467735,351700,0,0,55.81456026,56.59643684,55.20224719,55.52253342,1313100,0,0
2022-10-25 00:00:00-04:00,15.36446003,15.638127,15.13966147,15.49151993,9147300,0,0,4.440000057,4.78000021,4.309999943,4.78000021,1782900,0,0,29.13966178,29.53393515,29.00212265,29.29553795,617100,0,0,55.2022424,56.49280939,54.13776486,56.37034607,1747800,0,0
2022-10-26 00:00:00-04:00,15.80427925,16.42980361,15.69676655,16.10726738,5979700,0,0,4.690000057,4.849999905,4.639999866,4.840000153,2145200,0,0,29.34138624,29.77233897,29.15800188,29.36889267,516300,0,0,56.42686812,57.32178217,56.02180018,56.54932785,1282700,0,0
2022-10-27 00:00:00-04:00,16.34184067,16.7132472,15.66744784,15.9020195,4765900,0,0,4.929999828,5.199999809,4.840000153,5.119999886,2258700,0,0,29.59812082,30.26747074,29.25886203,29.96488953,736400,0,0,57.62323347,59.13046427,57.57613329,57.87757874,1410700,0,0
2022-10-28 00:00:00-04:00,16.11704361,16.11704361,15.01260083,15.62835217,2802500,0,0,5.099999905,5.304999828,5.070000172,5.25,1998900,0,0,31.22106708,32.4222313,31.22106708,32.40389252,1569200,0,0,58.40510621,58.94205609,56.7377342,57.93409729,1289800,0,0
2022-10-31 00:00:00-04:00,15.61857947,16.55686809,15.44265116,16.52754593,3446600,0,0,5.190000057,5.269999981,5.050000191,5.139999866,1604100,0,0,32.32137231,32.71564749,31.77122269,31.86291313,864500,0,0,57.19932104,58.43336204,56.74715293,57.62322617,1841700,0,0
2022-11-01 00:00:00-04:00,16.76211809,17.20194118,16.40048742,16.86963081,3029100,0,0,5.190000057,5.369999886,5.130000114,5.300000191,1759700,0,0,32.0921366,32.4222277,31.89958462,32.26634979,680900,0,0,58.48989116,58.88553695,57.14280529,58.44279099,2036900,0,0
2022-11-02 00:00:00-04:00,16.79143856,17.10420079,16.39071172,16.44935417,1870600,0,0,5.289999962,5.289999962,5.031000137,5.110000134,1942800,0,0,32.18382954,32.36721389,31.6153412,31.72537041,651300,0,0,58.24496564,59.16814271,56.89787982,57.41598892,1489600,0,0
2022-11-03 00:00:00-04:00,16.18546005,16.93315922,16.13659165,16.80121231,1411500,0,0,5.150000095,5.460000038,5.03000021,5.440000057,1813700,0,0,31.35860831,32.09214229,30.98267193,31.93626785,549000,0,0,56.91672162,59.81813857,56.30441212,59.51669312,1552000,0,0
2022-11-04 00:00:00-04:00,17.26058331,17.58311962,16.83053428,17.03578568,2143300,0,0,5.570000172,5.570000172,5.25,5.5,2638300,0,0,32.21133594,32.81650179,32.10130325,32.45890427,609900,0,0,60.58116701,60.98623499,58.97031732,59.43190765,1820000,0,0
2022-11-07 00:00:00-05:00,17.28012869,17.67108145,17.14329569,17.60266495,1890400,0,0,5.5,5.71999979,5.420000076,5.630000114,1356400,0,0,32.67141789,32.94860681,32.14475788,32.76381302,637700,0.27,0,59.59205235,60.57175545,59.10220619,59.78987885,3147700,0,0
2022-11-08 00:00:00-05:00,17.50492961,17.65153669,17.19216735,17.44628716,1334000,0,0,5,5.369999886,4.820000172,5,3613100,0,0,33.13339643,33.71549556,32.72684944,33.33666992,665400,0,0,60.38334466,60.38334466,58.55583127,59.00799942,1579100,0,0
2022-11-09 00:00:00-05:00,17.08465416,17.25080934,16.36139097,16.47867775,2442100,0,0,4.960000038,5.199999809,4.960000038,5.070000172,1144300,0,0,33.0132898,33.38287745,32.59750459,32.68990326,562900,0,0,58.67829353,60.22320225,57.02034008,57.04860306,1748700,0,0
2022-11-10 00:00:00-05:00,16.89895047,17.24103297,16.53731799,17.20193863,1683700,0,0,5.099999905,5.260000229,5.074999809,5.179999828,1286500,0,0,33.7524562,33.84485486,32.56054347,32.9116478,1266100,0,0,58.00004164,58.39569102,56.87904163,58.2543869,2094900,0,0
2022-11-11 00:00:00-05:00,17.59289178,17.93986225,17.338772,17.47560501,1973500,0,0,5.199999809,5.25,5.032000065,5.159999847,1206400,0,0,33.44755424,33.54919102,32.20019861,32.74533844,720300,0,0,59.70509499,60.48696798,58.15076403,58.45220947,1827000,0,0
2022-11-14 00:00:00-05:00,17.43651173,17.57334475,16.83053349,16.85985565,1732700,0,0,5.46999979,5.525000095,5.21999979,5.289999962,2265500,0,0,32.54206127,32.8377299,32.12627615,32.2279129,976200,0,0,58.6877092,60.12899891,58.29206345,59.1775589,2236500,0,0
2022-11-15 00:00:00-05:00,16.90872175,17.05533066,16.6741501,16.95759201,1701900,0,0,5.5,5.659999847,5.40199995,5.539999962,2349100,0,0,33.23503604,33.39210846,32.68989632,33.24427414,526300,0,0,59.67683144,62.16375808,59.53553092,61.73985291,2218100,0,0
2022-11-16 00:00:00-05:00,16.86963011,16.91361242,16.30274807,16.57641411,1775600,0,0,5.510000229,5.630000114,5.150000095,5.230000019,1356200,0,0,32.97632802,33.68778189,32.85621504,33.56766891,636300,0,0,61.24058598,61.83405467,60.50581316,60.76957703,1562900,0,0
2022-11-17 00:00:00-05:00,16.21478241,16.57641304,16.06817535,16.56664085,1229300,0,0,5.179999828,5.440000057,5.159999847,5.269999981,1357000,0,0,33.20731759,34.38999578,33.20731759,34.10356522,840900,0,0,59.92175107,61.42897807,59.41306061,61.40071869,1386700,0,0
2022-11-18 00:00:00-05:00,16.42003201,16.60084919,15.94111462,16.44935417,2476300,0,0,5.300000191,5.369999886,4.940000057,5,1123100,0,0,34.54707557,34.97209893,34.27912468,34.85198593,633400,0,0,60.20645135,60.6140205,58.87000477,60.39601898,1120100,0.4,0
2022-11-21 00:00:00-05:00,15.98998328,16.14636438,14.96861725,16.09749413,2242400,0,0,4.989999771,5.079999924,4.769999981,4.829999924,906900,0,0,34.62099053,35.15688872,34.13128639,34.41771698,520300,0,0,60.52871538,60.56662963,57.92217035,60.01688385,1541100,0,0
2022-11-22 00:00:00-05:00,16.41026102,16.9145895,16.23433178,16.52754593,1656600,0,0,4.820000172,4.929999828,4.710000038,4.920000076,871800,0,0,34.54706934,34.94437478,34.22368282,34.83349991,346200,0,0,60.94577401,62.32013143,60.79411699,62.18743515,1665100,0,0
2022-11-23 00:00:00-05:00,16.11704644,16.29297568,15.84826647,16.18546295,1433300,0,0,4.889999866,5.289999962,4.889999866,5.139999866,870500,0,0,34.74110235,35.05525077,34.5285907,34.61174774,207400,0,0,61.21115666,62.17794471,60.95523728,61.23011017,1708200,0,0
2022-11-25 00:00:00-05:00,16.08772019,16.2831975,15.9508872,15.98020935,566800,0,0,5.130000114,5.230000019,5.099999905,5.159999847,325500,0,0,34.87969748,35.09220912,34.37151716,34.83349991,98500,0,0,61.28698614,62.73717186,61.23959152,61.41020203,977500,0,0
2022-11-28 00:00:00-05:00,15.35468443,15.96066168,15.25694578,15.63812542,1645300,0,0,5.119999886,5.264999866,4.980000019,5.039999962,963700,0,0,34.67642172,34.84273578,34.45467198,34.55630875,332700,0,0,60.23487964,61.43862984,59.6187894,60.03583527,3145600,0,0
2022-11-29 00:00:00-05:00,15.95088917,16.11704434,15.8042821,15.92156887,1251000,0,0,5.019999981,5.250999928,5.010000229,5.110000134,888500,0,0,34.26063873,35.01829008,34.18671981,34.7780571,451000,0,0,60.34862871,61.46707386,59.28705495,59.33444595,2269200,0,0
2022-11-30 00:00:00-05:00,16.27342619,16.31252241,15.77496065,16.15614128,1254900,0,0,5.139999866,5.389999866,5.070000172,5.360000134,2421100,0,0,34.82425935,35.34168132,33.91877356,35.07373047,525300,0,0,59.87470585,60.46236587,57.01224874,59.08800507,14901200,0,0
2022-12-01 00:00:00-05:00,16.38093961,16.5470948,15.75541507,15.76518726,1213100,0,0,5.75,5.920000076,5.239999771,5.800000191,3148800,0,0,35.32320248,35.48027845,34.8612197,35.13840866,335900,0,0,59.75149275,60.26332429,57.57147394,57.66625595,2440800,0,0
2022-12-02 00:00:00-05:00,15.52084015,15.87269765,15.50129204,15.73586464,990800,0,0,5.800000191,6.320000172,5.650000095,6.300000191,2618300,0,0,34.64870433,35.43407355,34.64870433,35.39711761,375900,0,0,57.4861651,57.98851624,53.39152026,53.4768219,4431100,0,0
2022-12-05 00:00:00-05:00,16.02018763,16.02018763,14.80445759,14.84367466,2088500,0.05,0,6.420000076,6.46999979,6.039999962,6.179999828,1725700,0,0,35.46179666,35.86834021,34.99057229,35.26776123,551200,0,0,54.09291503,54.48152704,49.73287775,49.75183487,3616800,0,0
